18,36,228,246
10,24,155,169
20,34,97,111
43,55,39,51
10,34,174,198
20,34,39,53
17,29,156,168
9,21,107,119
18,36,79,97
40,64,29,53
52,64,234,246
10,36,190,216
18,28,216,226
9,21,244,256
18,36,208,226
27,37,177,187
9,19,79,89
27,37,20,30
9,27,69,87
27,37,30,40
40,64,222,246
50,64,213,227
45,55,216,226
10,44,39,73
17,29,244,256
9,27,159,177
9,27,20,38
28,46,228,246
26,38,78,90
17,29,59,71
27,37,177,187
9,19,128,138
46,64,30,48
17,29,49,61
50,64,242,256
52,64,224,236
20,44,19,43
30,64,203,237
37,55,10,28
36,46,246,256
27,37,187,197
29,55,10,36
20,54,48,82
54,64,226,236
18,28,98,108
9,27,30,48
30,54,213,237
9,19,69,79
36,46,30,40
9,21,59,71
28,46,238,256
26,38,59,71
18,36,79,97
40,54,194,208
20,34,145,159
9,21,78,90
40,64,222,246
30,44,194,208
10,44,164,198
9,21,137,149
29,55,220,246
50,64,48,62
18,28,187,197
9,27,89,107
19,45,70,96
18,36,20,38
28,46,218,236
10,44,164,198
10,24,136,150
30,44,10,24
38,64,40,66
10,44,164,198
30,54,193,217
9,27,188,206
50,64,213,227
9,19,108,118
9,27,30,48
35,47,49,61
9,27,50,68
52,64,215,227
9,27,89,107
18,36,159,177
9,27,169,187
20,54,222,256
9,21,244,256
45,55,226,236
28,46,20,38
20,34,184,198
20,54,39,73
19,45,30,56
45,55,39,49
10,44,58,92
9,27,99,117
36,46,20,30
30,64,222,256
10,44,58,92
28,46,208,226
43,55,10,22
27,37,177,187
20,44,68,92
20,54,48,82
10,34,184,208
37,55,218,236
9,21,137,149
27,37,246,256
17,29,224,236
8,56,20,68
28,46,218,236
9,19,98,108
9,19,89,99
20,54,183,217
52,64,29,41
9,27,129,147
45,55,207,217
20,44,174,198
30,44,48,62
10,24,68,82
20,34,19,33
18,28,148,158
10,36,30,56
26,38,20,32
10,34,68,92
37,55,50,68
9,21,68,80
18,28,10,20
26,38,68,80
35,47,224,236
52,64,20,32
16,64,30,78
9,19,118,128
27,37,197,207
20,34,194,208
37,55,208,226
10,44,174,208
20,44,232,256
9,27,149,167
20,54,212,246
40,54,10,24
9,27,79,97
36,46,69,79
16,64,20,68
26,38,20,32
17,29,224,236
26,38,244,256
38,64,200,226
17,29,234,246
40,64,232,256
10,36,60,86
18,28,157,167
27,37,10,20
10,24,106,120
18,28,216,226
10,44,10,44
10,24,165,179
8,56,10,58
16,64,198,246
27,37,207,217
9,27,238,256
10,44,48,82
20,54,203,237
30,54,19,43
10,44,164,198
9,27,20,38
26,38,185,197
10,44,68,102
50,64,48,62
10,24,155,169
20,54,29,63
10,44,183,217
40,54,39,53
9,27,139,157
10,24,174,188
26,38,244,256
20,34,165,179
30,54,222,246
10,24,10,24
9,27,10,28
43,55,234,246
27,37,177,187
30,54,232,256
46,64,10,28
18,36,20,38
17,29,156,168
37,55,20,38
10,24,97,111
18,28,98,108
9,27,69,87
37,55,50,68
18,36,79,97
9,21,117,129
50,64,232,246
16,64,188,236
38,64,30,56
20,34,165,179
20,44,193,217
40,54,48,62
10,44,39,73
9,27,159,177
9,27,69,87
9,19,118,128
10,36,240,266
10,44,19,53
9,27,169,187
54,64,20,30
43,55,205,217
45,55,216,226
10,36,90,116
30,64,29,63
9,27,89,107
28,46,218,236
29,55,10,36
20,54,48,82
28,46,198,216
17,29,49,61
17,29,88,100
40,54,194,208
10,34,106,130
35,47,20,32
18,36,69,87
8,56,208,256
29,55,20,46
37,55,238,256
20,34,203,217
40,54,223,237
26,38,195,207
10,24,184,198
46,64,238,256
9,27,109,127
36,46,207,217
10,44,68,102
37,55,40,58
10,34,174,198
9,27,20,38
52,64,224,236
28,46,60,78
27,37,246,256
27,37,79,89
18,36,30,48
9,21,78,90
9,27,179,197
20,44,19,43
45,55,10,20
20,54,29,63
30,54,222,246
17,29,68,80
19,45,210,236
10,36,190,216
29,55,220,246
40,64,222,246
20,34,223,237
30,44,58,72
10,36,20,46
17,29,59,71
27,37,177,187
26,38,49,61
10,44,164,198
50,64,232,246
38,64,220,246
30,44,194,208
43,55,49,61
30,44,10,24
8,56,188,236
26,38,49,61
54,64,246,256
9,27,129,147
37,55,20,38
9,27,50,68
20,34,77,91
30,44,194,208
9,19,69,79
10,34,48,72
28,46,238,256
10,44,164,198
40,64,10,34
37,55,218,236
8,56,208,256
20,34,19,33
27,37,59,69
19,45,180,206
37,55,40,58
9,27,169,187
10,36,60,86
30,64,10,44
27,37,197,207
45,55,246,256
30,64,10,44
10,44,19,53
54,64,216,226
10,24,155,169
9,21,137,149
30,54,213,237
20,44,39,63
9,21,10,22
37,55,218,236
45,55,216,226
29,55,190,216
28,46,30,48
30,64,39,73
