29,55,170,196
40,54,155,169
10,44,77,111
28,46,159,177
28,46,79,97
19,45,110,136
30,44,106,120
36,46,177,187
26,38,127,139
28,46,159,177
20,44,97,121
28,46,149,167
30,54,145,169
38,64,180,206
29,55,170,196
37,55,69,87
26,38,127,139
35,47,156,168
40,54,155,169
18,28,128,138
20,34,145,159
20,44,97,121
18,36,99,117
28,46,89,107
38,64,180,206
28,46,149,167
19,45,90,116
18,36,109,127
36,46,157,167
20,54,87,121
28,46,79,97
35,47,156,168
35,47,137,149
29,55,70,96
17,29,107,119
26,38,156,168
19,45,90,116
30,54,87,111
36,46,157,167
28,46,89,107
20,54,87,121
28,46,99,117
35,47,137,149
20,34,97,111
29,55,70,96
20,54,135,169
30,54,87,111
28,46,89,107
30,44,136,150
26,38,156,168
40,64,58,82
20,54,135,169
28,46,99,117
30,44,136,150
28,46,89,107
40,64,58,82
20,54,145,179
40,54,174,188
20,54,145,179
30,54,97,121
18,36,89,107
18,28,128,138
17,29,107,119
40,54,174,188
30,54,97,121
10,34,135,159
18,36,109,127
20,44,87,111
20,34,106,120
30,54,145,169
35,47,78,90
20,54,68,102
18,36,109,127
10,34,135,159
20,44,87,111
30,54,145,169
19,45,80,106
18,36,89,107
18,28,128,138
18,28,138,148
37,55,179,197
26,38,107,119
35,47,78,90
20,54,68,102
20,34,106,120
17,29,117,129
30,44,97,111
18,36,119,137
37,55,179,197
26,38,107,119
19,45,80,106
30,44,97,111
18,36,119,137
18,36,119,137
18,36,99,117
20,34,145,159
27,37,167,177
19,45,100,126
10,36,90,116
18,36,119,137
20,54,77,111
27,37,167,177
20,54,145,179
18,36,99,117
17,29,117,129
19,45,100,126
28,46,149,167
18,28,138,148
18,28,128,138
20,54,77,111
20,54,145,179
28,46,149,167
10,36,90,116
20,34,145,159
28,46,169,187
18,28,98,108
28,46,169,187
18,36,89,107
18,28,118,128
18,36,89,107
18,28,118,128
27,37,89,99
18,28,128,138
30,44,87,101
18,28,128,138
27,37,89,99
30,44,87,101
10,34,87,111
18,28,108,118
20,44,77,101
17,29,107,119
26,38,166,178
26,38,166,178
20,44,77,101
17,29,107,119
18,28,98,108
17,29,98,110
17,29,98,110
20,34,97,111
20,34,97,111
18,28,108,118
18,28,108,118
18,28,98,108
18,28,108,118
18,28,108,118
18,28,98,108
43,55,185,197
43,55,185,197
50,64,184,198
46,64,188,206
50,64,184,198
43,55,185,197
46,64,188,206
46,64,188,206
46,64,188,206
43,55,185,197
46,64,188,206
50,64,184,198
46,64,188,206
46,64,188,206
46,64,188,206
46,64,188,206
43,55,185,197
50,64,184,198
43,55,185,197
46,64,188,206
50,64,184,198
43,55,185,197
50,64,184,198
43,55,185,197
46,64,188,206
50,64,184,198
46,64,188,206
50,64,184,198
46,64,188,206
46,64,188,206
46,64,188,206
46,64,188,206
17,29,146,158
17,29,146,158
17,29,146,158
17,29,146,158
17,29,146,158
17,29,146,158
17,29,146,158
17,29,146,158
43,55,59,71
43,55,59,71
43,55,59,71
20,54,58,92
29,55,60,86
20,54,58,92
20,54,58,92
37,55,60,78
37,55,60,78
38,64,50,76
43,55,59,71
20,54,58,92
38,64,50,76
20,54,58,92
20,54,58,92
20,54,58,92
37,55,60,78
40,54,68,82
38,64,50,76
35,47,68,80
10,44,68,102
10,44,68,102
10,44,68,102
19,45,70,96
10,44,68,102
10,44,68,102
10,44,68,102
30,44,77,91
19,45,70,96
10,44,68,102
30,44,77,91
30,44,77,91
35,47,68,80
38,64,50,76
30,44,77,91
37,55,60,78
10,44,68,102
20,54,58,92
38,64,50,76
10,44,68,102
19,45,70,96
43,55,59,71
37,55,60,78
38,64,50,76
10,44,68,102
19,45,70,96
29,55,60,86
30,44,77,91
30,44,77,91
10,44,68,102
37,55,60,78
37,55,60,78
19,45,70,96
19,45,70,96
43,55,59,71
10,44,68,102
20,54,58,92
40,54,68,82
37,55,60,78
19,45,70,96
20,54,58,92
35,47,68,80
19,45,70,96
43,55,59,71
20,54,58,92
20,54,58,92
29,55,60,86
37,55,60,78
35,47,68,80
40,54,68,82
37,55,60,78
29,55,60,86
37,55,60,78
37,55,60,78
40,54,68,82
40,54,68,82
43,55,59,71
40,54,68,82
37,55,60,78
40,54,68,82
37,55,60,78
29,55,60,86
40,54,68,82
29,55,60,86
35,47,68,80
10,44,68,102
38,64,50,76
20,54,58,92
35,47,68,80
10,44,68,102
38,64,50,76
30,44,77,91
20,54,58,92
35,47,68,80
10,44,68,102
30,44,77,91
10,44,68,102
35,47,68,80
37,55,60,78
37,55,60,78
20,54,58,92
20,54,58,92
29,55,60,86
29,55,60,86
40,64,48,72
40,64,48,72
28,46,69,87
28,46,69,87
28,46,69,87
40,64,48,72
28,46,69,87
40,64,48,72
